r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,r25,g25,b25,r26,g26,b26,r27,g27,b27,r28,g28,b28,r29,g29,b29,r30,g30,b30,r31,g31,b31,r32,g32,b32,r33,g33,b33,r34,g34,b34,r35,g35,b35,r36,g36,b36,r37,g37,b37,r38,g38,b38,r39,g39,b39,r40,g40,b40,r41,g41,b41,r42,g42,b42,r43,g43,b43,r44,g44,b44,r45,g45,b45,r46,g46,b46,r47,g47,b47,r48,g48,b48,r49,g49,b49,r50,g50,b50,r51,g51,b51,r52,g52,b52,r53,g53,b53,r54,g54,b54,r55,g55,b55,r56,g56,b56,r57,g57,b57,r58,g58,b58,r59,g59,b59,r60,g60,b60,r61,g61,b61,r62,g62,b62,r63,g63,b63,r64,g64,b64,r65,g65,b65,r66,g66,b66,r67,g67,b67,r68,g68,b68,r69,g69,b69,r70,g70,b70,r71,g71,b71,r72,g72,b72,r73,g73,b73,r74,g74,b74,r75,g75,b75,r76,g76,b76,r77,g77,b77,r78,g78,b78,r79,g79,b79,r80,g80,b80,cluster
0.143198,0.184612,0.286397,0.135131,0.176948,0.278831,0.133675,0.174976,0.27793,0.121301,0.158489,0.258467,0.111959,0.146235,0.242081,0.111975,0.145943,0.239298,0.113453,0.147504,0.238109,0.121438,0.155783,0.245781,0.137505,0.171205,0.260777,0.188882,0.232348,0.337114,0.186445,0.230749,0.336893,0.153206,0.194223,0.299175,0.122708,0.158174,0.259258,0.113083,0.146061,0.243499,0.113302,0.145581,0.241076,0.115361,0.148085,0.239589,0.124515,0.157927,0.248021,0.141244,0.175335,0.266112,0.275262,0.32696,0.438577,0.258148,0.308861,0.419219,0.19082,0.234441,0.34033,0.132997,0.167021,0.268941,0.116826,0.14719,0.246124,0.11504,0.145426,0.241121,0.118259,0.14976,0.24149,0.127362,0.159959,0.251092,0.143074,0.177798,0.269642,0.373093,0.436543,0.558032,0.317316,0.375985,0.49178,0.208934,0.255352,0.362895,0.141476,0.175205,0.277839,0.119253,0.148359,0.249943,0.115296,0.144608,0.241443,0.118218,0.150446,0.242289,0.125662,0.159514,0.250669,0.140164,0.177004,0.269076,0.410447,0.482015,0.611398,0.354177,0.419111,0.541361,0.237046,0.286864,0.398262,0.150233,0.184765,0.288627,0.120442,0.149688,0.252583,0.112344,0.141162,0.239126,0.116234,0.148667,0.240775,0.122717,0.157564,0.248122,0.138448,0.176178,0.268493,0.392239,0.463809,0.592938,0.348443,0.413695,0.538455,0.241446,0.291353,0.404234,0.151733,0.185127,0.290393,0.119622,0.148235,0.251839,0.10968,0.138996,0.236252,0.113548,0.147382,0.237826,0.121068,0.156639,0.245964,0.137001,0.174978,0.266158,0.328613,0.393937,0.51865,0.295787,0.355311,0.475912,0.220424,0.268644,0.380018,0.147736,0.181508,0.287213,0.116168,0.145906,0.249088,0.105823,0.136274,0.232054,0.11068,0.145348,0.23489,0.119178,0.155156,0.243867,0.136466,0.174,0.26506,0.258906,0.320193,0.44324,0.233502,0.290352,0.407096,0.188501,0.234733,0.344224,0.142508,0.179105,0.284916,0.11063,0.142918,0.244173,0.102846,0.135352,0.228045,0.107249,0.143304,0.230659,0.11609,0.152486,0.240681,0.13602,0.172045,0.26265,0.285054,0.346752,0.46799,0.251238,0.309433,0.425212,0.203899,0.251134,0.360143,0.145315,0.183445,0.288169,0.107102,0.140022,0.240078,0.100933,0.134683,0.226915,0.103574,0.140292,0.226617,0.113851,0.150626,0.238379,0.13948,0.174999,0.264829,cluster1
0.134398,0.167402,0.265051,0.130424,0.1671,0.267053,0.129337,0.166989,0.266863,0.12309,0.158356,0.256758,0.122166,0.155769,0.251757,0.133399,0.168231,0.265607,0.135292,0.170958,0.268217,0.140298,0.176478,0.270139,0.140049,0.175849,0.266425,0.159875,0.194417,0.295302,0.151035,0.188873,0.290541,0.131157,0.16792,0.269917,0.121409,0.156015,0.25481,0.122779,0.156593,0.252774,0.131958,0.166434,0.264175,0.153253,0.189657,0.287822,0.151076,0.188163,0.282866,0.165779,0.203358,0.298062,0.209172,0.249454,0.352433,0.203099,0.246315,0.34925,0.163899,0.203232,0.305218,0.134944,0.170118,0.269673,0.136779,0.170956,0.268957,0.14582,0.179842,0.278377,0.17056,0.206988,0.306338,0.175309,0.213483,0.30989,0.18458,0.224435,0.322013,0.271954,0.321142,0.430185,0.233049,0.279354,0.383648,0.183821,0.225041,0.326263,0.157751,0.193631,0.293671,0.152152,0.186408,0.285152,0.157316,0.19081,0.290771,0.170268,0.206085,0.306695,0.185995,0.22609,0.326682,0.184076,0.226292,0.325722,0.302753,0.358212,0.473795,0.256672,0.307201,0.414783,0.194166,0.236636,0.339042,0.164195,0.200712,0.301652,0.159049,0.193413,0.294032,0.165293,0.199338,0.301692,0.172986,0.209276,0.311358,0.184548,0.225462,0.327476,0.182509,0.225446,0.326115,0.296838,0.351915,0.463765,0.249117,0.298093,0.401938,0.184038,0.224485,0.322337,0.154241,0.189056,0.289506,0.150506,0.183562,0.284899,0.163964,0.198945,0.301871,0.17356,0.211385,0.313928,0.17747,0.217376,0.317606,0.17873,0.221487,0.322227,0.349946,0.399493,0.506876,0.310301,0.357269,0.460411,0.203307,0.242565,0.339035,0.140471,0.174495,0.273474,0.135176,0.167659,0.267024,0.158478,0.194107,0.295599,0.15818,0.194022,0.294135,0.162039,0.197772,0.295349,0.163376,0.201984,0.300288,0.195686,0.241371,0.346903,0.193409,0.238401,0.339531,0.162921,0.20402,0.302094,0.135288,0.169917,0.268236,0.126637,0.160018,0.257013,0.150217,0.187457,0.286514,0.141172,0.176839,0.274654,0.141977,0.175159,0.271429,0.139532,0.175497,0.271309,0.202076,0.249298,0.358193,0.196355,0.243911,0.348637,0.176444,0.219873,0.32126,0.145996,0.18335,0.281956,0.139796,0.174998,0.272141,0.149793,0.188801,0.285997,0.145049,0.18269,0.280342,0.145573,0.180323,0.276539,0.148806,0.185098,0.28026,cluster1
0.128476,0.148331,0.231079,0.106191,0.131988,0.221775,0.107909,0.137508,0.230096,0.116077,0.148387,0.241902,0.155737,0.19288,0.293217,0.188317,0.229277,0.333529,0.205388,0.249286,0.355152,0.205683,0.251344,0.356248,0.189323,0.233052,0.336856,0.126688,0.145903,0.229653,0.104964,0.129262,0.220437,0.106817,0.135395,0.227978,0.112554,0.145429,0.239847,0.149254,0.186368,0.288402,0.19907,0.2403,0.347625,0.234784,0.279792,0.39013,0.248978,0.297014,0.405999,0.232064,0.278711,0.386238,0.128451,0.145411,0.232085,0.108848,0.130927,0.223551,0.110095,0.138265,0.232018,0.114052,0.147333,0.242467,0.15362,0.192501,0.295115,0.226428,0.269993,0.38074,0.294327,0.344572,0.460267,0.326305,0.380889,0.497665,0.303567,0.357342,0.471014,0.126101,0.144857,0.233204,0.10998,0.134193,0.228012,0.113923,0.144318,0.237302,0.11606,0.15103,0.24578,0.161165,0.201155,0.303774,0.246859,0.292681,0.404689,0.352633,0.408835,0.530901,0.398475,0.460953,0.586141,0.366996,0.427298,0.549391,0.120789,0.141278,0.230098,0.10546,0.131431,0.22524,0.107381,0.139741,0.232753,0.111396,0.146443,0.24072,0.155548,0.195354,0.29942,0.263401,0.312191,0.428234,0.364965,0.42648,0.553741,0.424759,0.494227,0.625437,0.387314,0.454665,0.581533,0.116481,0.138441,0.227778,0.101005,0.128355,0.221834,0.102731,0.13654,0.227696,0.10561,0.141419,0.234084,0.160192,0.200038,0.305199,0.256119,0.305631,0.425203,0.34915,0.41184,0.541889,0.392461,0.463699,0.597515,0.362622,0.431321,0.559591,0.114522,0.13813,0.227629,0.098978,0.127443,0.219749,0.09973,0.134061,0.224554,0.10477,0.140793,0.232364,0.163735,0.203971,0.309127,0.254334,0.303071,0.422596,0.323949,0.383673,0.511759,0.347819,0.413596,0.542503,0.318685,0.382237,0.506406,0.112822,0.138751,0.22733,0.097831,0.12886,0.221018,0.098086,0.133329,0.223303,0.101397,0.137817,0.229071,0.165092,0.205162,0.31046,0.241361,0.28837,0.407553,0.301759,0.357144,0.484228,0.296782,0.356948,0.483989,0.275781,0.333951,0.45457,0.111531,0.14026,0.228703,0.097794,0.129696,0.220157,0.098083,0.1336,0.22476,0.101803,0.138187,0.230233,0.163833,0.204689,0.309625,0.244392,0.291614,0.409941,0.308639,0.364738,0.489828,0.317512,0.37764,0.502559,0.290632,0.34933,0.467722,cluster1
0.115542,0.141157,0.22981,0.122873,0.155132,0.252891,0.157411,0.19558,0.328482,0.212331,0.253321,0.434375,0.321674,0.365509,0.581377,0.46659,0.514788,0.736214,0.559382,0.605355,0.782145,0.612334,0.653712,0.78815,0.646699,0.682587,0.781288,0.115638,0.139411,0.229234,0.116104,0.144974,0.235041,0.135701,0.170922,0.280603,0.182867,0.223146,0.381083,0.274357,0.321124,0.541812,0.41408,0.469794,0.731901,0.483951,0.539633,0.774905,0.538734,0.589259,0.782423,0.574235,0.618808,0.773968,0.112474,0.136839,0.224723,0.117085,0.144386,0.233198,0.119677,0.149835,0.238754,0.151521,0.187258,0.30947,0.240212,0.284098,0.470802,0.376492,0.43454,0.70076,0.43631,0.497451,0.76713,0.469915,0.527442,0.769686,0.498774,0.549101,0.753794,0.108803,0.134229,0.22003,0.114792,0.142805,0.230284,0.120927,0.149227,0.236219,0.126001,0.156372,0.245854,0.198562,0.237064,0.371656,0.328577,0.381287,0.598054,0.396476,0.458464,0.733096,0.420888,0.482421,0.754416,0.426596,0.481483,0.727243,0.106765,0.131819,0.217117,0.112483,0.140294,0.226491,0.121457,0.149548,0.236445,0.127915,0.15754,0.24524,0.169599,0.202624,0.299598,0.270124,0.314891,0.459331,0.34171,0.395087,0.60641,0.370641,0.429179,0.679673,0.377555,0.432781,0.689013,0.10529,0.130679,0.216243,0.112433,0.140235,0.22595,0.121339,0.150098,0.235651,0.128849,0.158895,0.246402,0.172781,0.204732,0.300086,0.238252,0.276932,0.382156,0.28427,0.327433,0.473379,0.305627,0.352913,0.53685,0.29799,0.343914,0.546654,0.104673,0.130392,0.217652,0.110783,0.139115,0.226291,0.119398,0.149922,0.235631,0.130533,0.160908,0.247863,0.17436,0.206589,0.30058,0.225488,0.26241,0.361499,0.245265,0.281831,0.394212,0.254111,0.292027,0.427551,0.245548,0.282522,0.437643,0.103242,0.129492,0.21894,0.109134,0.137416,0.225606,0.115861,0.146682,0.233506,0.129028,0.159776,0.247412,0.166585,0.198747,0.291354,0.208818,0.244763,0.341233,0.220446,0.255255,0.357002,0.220228,0.253669,0.364683,0.202942,0.235545,0.355627,0.103313,0.130229,0.221878,0.10911,0.13894,0.227344,0.115397,0.146646,0.233703,0.125595,0.156331,0.244457,0.159285,0.191009,0.282811,0.195227,0.230568,0.324698,0.201259,0.235638,0.330695,0.200706,0.232361,0.333237,0.182112,0.212747,0.317704,cluster4
0.101721,0.12468,0.215959,0.104957,0.116916,0.205083,0.162065,0.166192,0.233807,0.241674,0.241584,0.280495,0.280111,0.281178,0.309563,0.293352,0.314368,0.308765,0.312176,0.369326,0.290041,0.332772,0.41529,0.286467,0.359543,0.441102,0.313958,0.102079,0.123939,0.215628,0.107499,0.118541,0.207027,0.167626,0.171159,0.236929,0.245076,0.245027,0.28245,0.280699,0.282042,0.310279,0.294204,0.31762,0.307753,0.315922,0.380028,0.287119,0.339741,0.432413,0.28362,0.372966,0.463511,0.318514,0.102173,0.123189,0.215448,0.110226,0.120406,0.208904,0.173464,0.176229,0.240288,0.24829,0.247757,0.284129,0.280337,0.28181,0.310525,0.293828,0.319372,0.306111,0.318717,0.389103,0.283833,0.346014,0.447863,0.280695,0.385115,0.483738,0.322362,0.102126,0.122115,0.214971,0.113222,0.122206,0.210551,0.179487,0.18112,0.24368,0.251278,0.250095,0.28572,0.280156,0.281783,0.311263,0.293564,0.321073,0.304984,0.32131,0.397532,0.280906,0.351715,0.461832,0.2781,0.39617,0.502074,0.325951,0.101956,0.121146,0.214643,0.116228,0.124438,0.21245,0.185441,0.186384,0.247119,0.25414,0.252524,0.287566,0.279841,0.281337,0.311737,0.293357,0.322622,0.303856,0.324207,0.405637,0.278846,0.35709,0.474775,0.276219,0.401947,0.51581,0.323818,0.101024,0.119993,0.214028,0.119286,0.126872,0.214355,0.191617,0.19175,0.25147,0.257106,0.254927,0.290201,0.279612,0.281009,0.312768,0.293315,0.32417,0.30314,0.326298,0.411605,0.277726,0.361431,0.484247,0.276046,0.403765,0.524105,0.319951,0.100216,0.118771,0.21333,0.122625,0.129277,0.216401,0.197749,0.197089,0.255957,0.259964,0.257337,0.292966,0.279391,0.280558,0.313705,0.293261,0.325221,0.302502,0.328029,0.416362,0.276888,0.363896,0.490008,0.275412,0.403006,0.527515,0.315375,0.099306,0.117746,0.212724,0.126219,0.132045,0.218308,0.203904,0.20262,0.260221,0.262665,0.259957,0.295837,0.279388,0.280539,0.31468,0.290239,0.320169,0.302471,0.31933,0.399521,0.277292,0.349795,0.462317,0.275193,0.38439,0.494781,0.310671,0.098375,0.116804,0.212064,0.12963,0.135061,0.220171,0.20959,0.207789,0.264084,0.26504,0.262046,0.298072,0.279287,0.280401,0.315012,0.288614,0.316117,0.303271,0.314581,0.386468,0.28146,0.341026,0.44046,0.279914,0.371492,0.468518,0.311738,cluster1
0.340136,0.308797,0.334792,0.342188,0.311595,0.34127,0.339165,0.309401,0.340238,0.346748,0.316924,0.349028,0.385945,0.355813,0.388537,0.425917,0.39769,0.429639,0.441641,0.416308,0.447282,0.404551,0.382268,0.413135,0.386925,0.366545,0.397353,0.28007,0.263861,0.298704,0.28326,0.268909,0.30992,0.282695,0.267817,0.311046,0.264848,0.251059,0.294763,0.300794,0.287254,0.329961,0.329461,0.316186,0.355923,0.330683,0.318928,0.358323,0.298474,0.288087,0.329211,0.27683,0.267402,0.308976,0.20012,0.193785,0.230306,0.204936,0.199786,0.241856,0.209987,0.204765,0.249479,0.209928,0.206203,0.25246,0.246088,0.242661,0.288468,0.276946,0.274972,0.319125,0.275588,0.275447,0.320433,0.243579,0.245957,0.291797,0.219786,0.22216,0.269906,0.286983,0.285009,0.325658,0.290879,0.289139,0.333925,0.252427,0.251183,0.297799,0.22336,0.223854,0.272343,0.205338,0.207014,0.256935,0.242426,0.246003,0.29611,0.277337,0.283463,0.331746,0.292012,0.298866,0.347483,0.267914,0.2748,0.324687,0.224359,0.224118,0.266918,0.224159,0.224248,0.272208,0.20605,0.206766,0.256953,0.200014,0.20244,0.255177,0.186966,0.191442,0.245311,0.191495,0.19864,0.252887,0.209313,0.217758,0.270625,0.239404,0.247831,0.300333,0.272261,0.280632,0.332541,0.178922,0.182894,0.234542,0.184192,0.190108,0.246911,0.17939,0.185039,0.24204,0.180023,0.186482,0.242368,0.177501,0.1853,0.239325,0.176665,0.185273,0.23811,0.179346,0.188346,0.243754,0.179925,0.19014,0.246455,0.193554,0.204515,0.261033,0.175596,0.183656,0.235615,0.191117,0.200997,0.261004,0.179351,0.189735,0.251204,0.185076,0.195736,0.251958,0.214418,0.22644,0.278048,0.222397,0.23261,0.283662,0.211732,0.22408,0.281272,0.181116,0.19415,0.25486,0.171992,0.184096,0.243937,0.136925,0.142043,0.166965,0.090413,0.09608,0.122614,0.103642,0.109666,0.140999,0.132831,0.138791,0.173134,0.202375,0.209879,0.24637,0.210375,0.21827,0.259065,0.210489,0.220457,0.265605,0.176555,0.187299,0.232733,0.200831,0.211641,0.25898,0.737566,0.741076,0.758061,0.718212,0.721851,0.739236,0.590496,0.594548,0.615047,0.47288,0.478202,0.503805,0.394576,0.401543,0.431349,0.342667,0.35135,0.386448,0.414338,0.421582,0.459554,0.484321,0.491721,0.530939,0.482102,0.489608,0.532199,cluster1
0.155494,0.171101,0.224748,0.157143,0.172392,0.225637,0.160612,0.175358,0.22653,0.169784,0.183902,0.233058,0.169729,0.183951,0.232105,0.168094,0.182721,0.230595,0.170489,0.184294,0.233288,0.169934,0.183282,0.23544,0.169494,0.181928,0.23361,0.144905,0.163321,0.220654,0.144543,0.1653,0.220294,0.150688,0.170601,0.225446,0.159181,0.177017,0.231626,0.170183,0.18706,0.239189,0.178797,0.194477,0.245295,0.184653,0.199537,0.250605,0.184123,0.198301,0.249544,0.181837,0.194819,0.245392,0.13016,0.151466,0.204914,0.127088,0.149834,0.202546,0.125793,0.149438,0.202429,0.131027,0.153406,0.206483,0.133416,0.155619,0.206544,0.139906,0.159946,0.211668,0.148176,0.166004,0.217775,0.154153,0.17149,0.222129,0.158982,0.175126,0.224217,0.119526,0.13772,0.193782,0.114202,0.133013,0.188915,0.110438,0.130123,0.185308,0.108637,0.12979,0.184059,0.110708,0.131337,0.18533,0.11347,0.132353,0.186813,0.116289,0.134044,0.189052,0.11831,0.135636,0.190664,0.118466,0.135662,0.191069,0.116378,0.131241,0.189417,0.111848,0.126117,0.184572,0.108627,0.122586,0.181452,0.105635,0.120823,0.179735,0.104188,0.120484,0.179011,0.104337,0.120631,0.180217,0.105131,0.121481,0.182442,0.105549,0.122216,0.183787,0.105438,0.122248,0.18596,0.11557,0.126788,0.185963,0.11097,0.122897,0.180905,0.108203,0.120324,0.178558,0.10539,0.117919,0.176528,0.101379,0.116058,0.174199,0.103529,0.118185,0.176836,0.103921,0.119241,0.178897,0.102573,0.119758,0.179965,0.103799,0.121485,0.183947,0.133803,0.13949,0.201803,0.125536,0.133392,0.197041,0.120304,0.130069,0.194317,0.114104,0.124516,0.189405,0.107087,0.118932,0.184248,0.106403,0.119314,0.185356,0.107179,0.120828,0.187451,0.108374,0.12244,0.189147,0.111598,0.126039,0.192617,0.273499,0.257349,0.312959,0.256415,0.243822,0.301555,0.236748,0.228861,0.28935,0.222252,0.218533,0.280185,0.207799,0.207669,0.271388,0.189004,0.193532,0.259179,0.174198,0.181535,0.247625,0.163023,0.172687,0.239639,0.159091,0.169188,0.235417,0.426399,0.391019,0.433409,0.400323,0.364703,0.408895,0.377486,0.344721,0.391037,0.352845,0.325147,0.371664,0.321732,0.300586,0.348283,0.292608,0.27637,0.323951,0.253036,0.2436,0.29318,0.215891,0.21233,0.26368,0.191747,0.191547,0.242767,cluster1
0.140424,0.158059,0.213283,0.138481,0.160633,0.208289,0.137239,0.163077,0.206837,0.135935,0.163376,0.205724,0.138604,0.163975,0.209223,0.139466,0.163769,0.209105,0.139817,0.163694,0.209578,0.141215,0.165194,0.210334,0.145199,0.169486,0.213956,0.142062,0.154699,0.21212,0.134355,0.152184,0.20397,0.129667,0.153008,0.197982,0.131105,0.156986,0.1991,0.128491,0.156357,0.197725,0.126155,0.154086,0.19606,0.122288,0.149202,0.192848,0.121401,0.146876,0.193009,0.126128,0.150422,0.196563,0.151847,0.15667,0.215505,0.137675,0.14873,0.204943,0.129422,0.146852,0.197657,0.128369,0.149791,0.196112,0.126631,0.151179,0.194708,0.122288,0.148672,0.189975,0.117435,0.143698,0.186415,0.11571,0.140789,0.185427,0.120319,0.143516,0.189994,0.172386,0.168697,0.222937,0.158895,0.160204,0.214026,0.142542,0.151299,0.205073,0.135543,0.149649,0.20027,0.133744,0.151508,0.19841,0.129613,0.151129,0.195338,0.124413,0.147929,0.191688,0.124249,0.147161,0.191128,0.126756,0.14827,0.19262,0.212388,0.198612,0.245332,0.193361,0.184865,0.232442,0.170807,0.170706,0.221046,0.161599,0.166165,0.216506,0.149684,0.159454,0.208393,0.142446,0.156672,0.203497,0.140275,0.15741,0.200315,0.137362,0.156811,0.197075,0.134854,0.156221,0.19593,0.270472,0.248052,0.288212,0.254132,0.23411,0.274505,0.222978,0.212094,0.257772,0.196175,0.194004,0.243741,0.166013,0.172368,0.225437,0.153079,0.163127,0.213775,0.148679,0.161131,0.207895,0.148412,0.163631,0.206552,0.148229,0.166341,0.20552,0.380265,0.349027,0.379197,0.361085,0.330893,0.364116,0.331436,0.307277,0.345585,0.285493,0.27211,0.316141,0.241015,0.239066,0.287494,0.210937,0.216405,0.265394,0.197155,0.205367,0.250426,0.188372,0.199742,0.24123,0.187876,0.202291,0.238988,0.438859,0.404768,0.432243,0.439384,0.407343,0.436018,0.421519,0.392225,0.423425,0.36673,0.341443,0.375333,0.30815,0.293481,0.331927,0.269903,0.263307,0.303307,0.246285,0.244528,0.281137,0.228081,0.230971,0.263768,0.215575,0.222616,0.252772,0.457903,0.423335,0.449981,0.463215,0.43044,0.456602,0.447365,0.41634,0.442865,0.416766,0.387665,0.414324,0.368547,0.344921,0.372218,0.326054,0.310471,0.337082,0.309312,0.301882,0.328708,0.303488,0.302574,0.329039,0.306298,0.310413,0.336613,cluster1
0.17027,0.186633,0.25083,0.158626,0.177607,0.241221,0.156859,0.1762,0.240007,0.153642,0.172856,0.236978,0.149083,0.167439,0.232251,0.148375,0.165326,0.231742,0.14493,0.161368,0.22988,0.143613,0.161083,0.230031,0.157622,0.175465,0.243763,0.152453,0.1682,0.232458,0.146104,0.162237,0.227052,0.143281,0.159129,0.226619,0.139323,0.155551,0.223722,0.13444,0.150602,0.219294,0.134101,0.151022,0.219639,0.133791,0.149858,0.220877,0.136826,0.152498,0.223446,0.150285,0.165636,0.236062,0.14731,0.163614,0.227803,0.138575,0.153478,0.218491,0.131315,0.146534,0.214278,0.126433,0.141762,0.21135,0.118904,0.135984,0.206917,0.119662,0.136538,0.207972,0.121888,0.138073,0.211044,0.126629,0.14236,0.213266,0.147938,0.161987,0.2293,0.15726,0.168652,0.235212,0.143901,0.156846,0.224765,0.135013,0.149584,0.21837,0.129903,0.144752,0.215646,0.128628,0.143163,0.214533,0.13339,0.14636,0.21689,0.134832,0.146751,0.216701,0.142314,0.15295,0.222773,0.15813,0.167546,0.234741,0.28475,0.288587,0.347549,0.267174,0.272744,0.333281,0.250192,0.255908,0.318774,0.241526,0.248243,0.312181,0.241257,0.24506,0.309518,0.236364,0.23995,0.304728,0.235546,0.239334,0.303947,0.235483,0.238688,0.302392,0.243788,0.248083,0.310695,0.427673,0.423743,0.475719,0.397407,0.393612,0.44787,0.359707,0.3534,0.409218,0.33893,0.331161,0.389576,0.318953,0.310292,0.370057,0.314356,0.303656,0.361971,0.313725,0.301993,0.35992,0.318381,0.306432,0.364933,0.313527,0.304212,0.362165,0.456733,0.440169,0.487351,0.425675,0.408127,0.456549,0.391877,0.372188,0.422583,0.366652,0.347508,0.399417,0.354428,0.332825,0.385122,0.35436,0.330549,0.380665,0.345553,0.322347,0.374094,0.349163,0.324877,0.376335,0.33323,0.314405,0.365027,0.477088,0.456341,0.500124,0.443363,0.421409,0.464579,0.403176,0.377692,0.422558,0.388755,0.360775,0.40708,0.385032,0.353347,0.399023,0.376826,0.34409,0.388192,0.3758,0.342585,0.386339,0.371211,0.340887,0.385324,0.350266,0.324519,0.367192,0.503964,0.476842,0.51548,0.490136,0.461517,0.499462,0.411293,0.377722,0.414958,0.357474,0.320252,0.355275,0.369315,0.327641,0.361433,0.36129,0.319602,0.352978,0.363213,0.323982,0.361459,0.368282,0.331682,0.372608,0.357033,0.32669,0.367952,cluster1
0.131156,0.152135,0.227016,0.126658,0.149803,0.224687,0.127778,0.149133,0.223343,0.130575,0.149329,0.222101,0.135126,0.149691,0.220071,0.140188,0.150964,0.218209,0.155478,0.159624,0.222246,0.181611,0.175355,0.233511,0.209684,0.192985,0.247637,0.12529,0.146889,0.220486,0.121927,0.143755,0.216777,0.123539,0.143291,0.215181,0.128457,0.145403,0.215898,0.134512,0.147115,0.215502,0.141822,0.150354,0.217282,0.157443,0.159386,0.222802,0.184631,0.176738,0.235682,0.213885,0.196662,0.251908,0.131049,0.147437,0.219505,0.124971,0.14236,0.214359,0.130262,0.144219,0.213945,0.145875,0.154183,0.219723,0.167822,0.167697,0.226704,0.194614,0.183801,0.237295,0.229696,0.205521,0.251499,0.26117,0.22616,0.265659,0.286167,0.244419,0.279063,0.199806,0.189077,0.240575,0.223107,0.202287,0.245616,0.257299,0.224198,0.257563,0.290878,0.247125,0.271999,0.318272,0.265381,0.284048,0.330166,0.272349,0.290428,0.338413,0.276566,0.295171,0.347379,0.282887,0.300568,0.359285,0.29336,0.310986,0.366371,0.317998,0.339672,0.409584,0.345204,0.353754,0.458851,0.380397,0.377176,0.488751,0.399551,0.386351,0.482499,0.391006,0.376108,0.465255,0.374997,0.36237,0.454914,0.365961,0.356795,0.448151,0.360517,0.355334,0.445928,0.35816,0.356121,0.417546,0.34551,0.349968,0.449249,0.361662,0.353888,0.509099,0.410714,0.394257,0.545126,0.447517,0.42889,0.543993,0.447793,0.428562,0.534249,0.43729,0.417919,0.536898,0.438914,0.419985,0.548498,0.449699,0.432717,0.548125,0.448766,0.435146,0.46571,0.382136,0.378513,0.48509,0.387706,0.374192,0.511525,0.409761,0.392938,0.529696,0.429537,0.411588,0.52006,0.421132,0.402302,0.514219,0.41512,0.39556,0.506995,0.407252,0.38646,0.514744,0.413808,0.391985,0.54057,0.438334,0.417801,0.479926,0.389135,0.377186,0.489603,0.389743,0.371655,0.509291,0.4092,0.391212,0.523361,0.424862,0.406375,0.510215,0.412831,0.393835,0.509887,0.411587,0.391318,0.513064,0.41303,0.391666,0.521525,0.419911,0.397885,0.551174,0.448018,0.426124,0.489539,0.395723,0.378621,0.479552,0.381625,0.361499,0.510735,0.412089,0.392146,0.55608,0.464264,0.446806,0.563047,0.47768,0.461993,0.575399,0.494755,0.48008,0.602683,0.525378,0.511368,0.616864,0.537772,0.522993,0.625594,0.544789,0.529358,cluster4
