r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,cluster
0.656523,0.537874,0.52292,0.746621,0.628036,0.608674,0.739616,0.617935,0.596349,0.682381,0.557029,0.537508,0.676563,0.548898,0.532204,0.594385,0.494077,0.482341,0.661944,0.555021,0.538596,0.695615,0.57613,0.555204,0.686935,0.562119,0.543285,0.687842,0.567418,0.551903,0.394331,0.35305,0.353916,0.355871,0.315704,0.313786,0.385917,0.326893,0.321636,0.545793,0.445479,0.432909,0.579115,0.482761,0.472403,0.683229,0.660475,0.663803,0.813212,0.781827,0.779802,0.625104,0.583358,0.57843,0.462499,0.405146,0.398054,0.529935,0.460425,0.452507,0.478684,0.443365,0.442554,0.736206,0.701982,0.697333,0.734779,0.698542,0.694431,0.472464,0.431812,0.428106,0.45682,0.405052,0.400715,cluster4
0.26461,0.234132,0.237909,0.75893,0.731287,0.729885,0.774332,0.745146,0.743114,0.547258,0.515594,0.516319,0.604406,0.554444,0.55712,0.242142,0.216087,0.220064,0.778436,0.753047,0.751711,0.625029,0.598284,0.598764,0.228408,0.199411,0.203097,0.370958,0.324779,0.331933,0.216781,0.196509,0.202058,0.775184,0.749823,0.747527,0.712377,0.687175,0.686638,0.276246,0.252472,0.255141,0.382315,0.33787,0.338928,0.196054,0.176137,0.184772,0.672429,0.648409,0.647396,0.81577,0.792993,0.790875,0.643565,0.626475,0.626388,0.733263,0.702873,0.702542,0.308433,0.285046,0.299265,0.507088,0.482894,0.48564,0.44864,0.428453,0.430328,0.370921,0.350068,0.352835,0.500566,0.4727,0.473145,cluster2
0.467644,0.402029,0.41602,0.560876,0.494588,0.504596,0.536335,0.47394,0.483854,0.474991,0.421755,0.432155,0.46084,0.408548,0.421191,0.441265,0.391456,0.406024,0.476373,0.431644,0.441561,0.525309,0.482799,0.493149,0.571569,0.526899,0.537948,0.565646,0.521115,0.534946,0.38051,0.349219,0.368269,0.517052,0.484725,0.49684,0.628117,0.596287,0.605242,0.562609,0.525324,0.536705,0.533705,0.493217,0.505399,0.347172,0.324094,0.342841,0.553395,0.526551,0.537607,0.546034,0.515989,0.526127,0.434416,0.394872,0.406873,0.42571,0.385862,0.397753,0.362998,0.34171,0.359815,0.464582,0.444063,0.456712,0.469526,0.444003,0.45693,0.482902,0.449526,0.465091,0.47397,0.431545,0.443392,cluster2
0.578789,0.547816,0.562947,0.579308,0.548096,0.56472,0.578286,0.547405,0.563659,0.577456,0.546448,0.562165,0.576849,0.545986,0.560512,0.563171,0.53382,0.555348,0.564223,0.535625,0.557061,0.564066,0.535315,0.557037,0.564909,0.535495,0.556796,0.565185,0.53504,0.556638,0.486364,0.472277,0.517265,0.49631,0.480465,0.52317,0.501187,0.484379,0.526301,0.506146,0.487195,0.528196,0.511035,0.48973,0.529383,0.40564,0.403774,0.458144,0.416758,0.412974,0.465283,0.430592,0.424543,0.474928,0.43696,0.428555,0.477212,0.442528,0.431479,0.478672,0.303484,0.311498,0.381083,0.313828,0.319256,0.38689,0.325604,0.329122,0.395108,0.328889,0.33038,0.394844,0.330105,0.329909,0.393587,cluster2
0.642951,0.530185,0.525143,0.637361,0.525076,0.51997,0.634744,0.522865,0.518818,0.618098,0.509642,0.506874,0.597935,0.495086,0.492767,0.616847,0.508973,0.507433,0.61914,0.513594,0.511798,0.612165,0.507988,0.506653,0.600775,0.499288,0.499957,0.58277,0.487556,0.489965,0.430724,0.359728,0.373843,0.420439,0.354031,0.368543,0.414457,0.351451,0.365755,0.419159,0.356592,0.369835,0.430707,0.369024,0.380925,0.259059,0.231166,0.263987,0.248569,0.224045,0.257477,0.245657,0.223048,0.256339,0.247874,0.226847,0.258431,0.254229,0.234412,0.265056,0.218393,0.203699,0.239534,0.210594,0.197183,0.233424,0.202503,0.19224,0.230149,0.206042,0.197595,0.235229,0.217657,0.208487,0.24417,cluster2
0.67537,0.599735,0.591752,0.62656,0.551159,0.544369,0.469187,0.396782,0.390667,0.602537,0.532128,0.528194,0.640995,0.574948,0.573057,0.587607,0.528495,0.528708,0.533861,0.476216,0.477231,0.385598,0.331427,0.333256,0.495636,0.442402,0.446452,0.559283,0.509682,0.515251,0.237743,0.215142,0.227491,0.241054,0.219426,0.232455,0.257575,0.234839,0.249516,0.235081,0.216545,0.231314,0.226207,0.211436,0.226601,0.280648,0.260301,0.275472,0.273546,0.257484,0.273072,0.264889,0.251276,0.267197,0.25593,0.24612,0.263466,0.244876,0.236545,0.256427,0.276179,0.258943,0.28108,0.267611,0.253492,0.276834,0.262047,0.250415,0.27389,0.256263,0.247343,0.269827,0.248712,0.240718,0.26399,cluster1
0.745339,0.70954,0.713265,0.67133,0.637246,0.642447,0.539191,0.507173,0.516254,0.38339,0.352564,0.36725,0.384138,0.357044,0.378499,0.256776,0.236786,0.251545,0.298621,0.280704,0.296067,0.375612,0.354493,0.371927,0.313193,0.294214,0.314375,0.257745,0.239761,0.263581,0.304765,0.283828,0.314366,0.27182,0.255298,0.283987,0.334062,0.319604,0.347422,0.356121,0.34322,0.367832,0.267423,0.256028,0.281999,0.238292,0.221659,0.248777,0.226431,0.215686,0.246515,0.219151,0.208237,0.238516,0.21091,0.201715,0.233367,0.251154,0.242014,0.276678,0.381088,0.371768,0.399878,0.332955,0.324211,0.354332,0.250563,0.242013,0.273158,0.229456,0.222279,0.262415,0.246212,0.238096,0.280817,cluster1
0.44177,0.403176,0.42048,0.405249,0.376652,0.40513,0.369726,0.347207,0.381094,0.3386,0.320309,0.351265,0.310749,0.296533,0.323877,0.318127,0.301164,0.33466,0.283,0.276951,0.314147,0.267,0.26431,0.302235,0.253716,0.254806,0.292795,0.233528,0.235214,0.272564,0.217108,0.218813,0.258047,0.205859,0.212658,0.255778,0.203531,0.213143,0.2548,0.201645,0.214051,0.255912,0.18645,0.194896,0.235552,0.16768,0.180935,0.220074,0.174814,0.191223,0.236443,0.173982,0.193735,0.235731,0.172277,0.191859,0.235683,0.153555,0.170839,0.209903,0.162215,0.180524,0.220818,0.175301,0.19738,0.244044,0.170721,0.194648,0.24037,0.163775,0.188837,0.230824,0.156767,0.174274,0.211756,cluster3
0.373926,0.343821,0.354972,0.31218,0.296826,0.316672,0.293832,0.282645,0.305579,0.268102,0.264538,0.284521,0.241723,0.240939,0.263344,0.311399,0.296343,0.311014,0.240482,0.239211,0.263276,0.246012,0.247766,0.272079,0.236136,0.242695,0.264758,0.207028,0.215612,0.242391,0.227888,0.225747,0.248093,0.21453,0.222262,0.249958,0.217907,0.230452,0.258224,0.207843,0.22199,0.250071,0.196926,0.209652,0.240658,0.210678,0.213473,0.240262,0.209553,0.216086,0.246476,0.205381,0.219093,0.250003,0.19464,0.21033,0.241143,0.183277,0.198083,0.229917,0.215328,0.21883,0.242765,0.21701,0.223421,0.25219,0.2105,0.219359,0.248976,0.198846,0.20923,0.237415,0.190492,0.200677,0.233708,cluster3
0.266658,0.258165,0.303444,0.259649,0.251617,0.302222,0.251335,0.244114,0.298095,0.242033,0.235465,0.291688,0.231014,0.227475,0.28307,0.259954,0.254954,0.305976,0.252424,0.247795,0.303175,0.245905,0.241785,0.299695,0.234901,0.231902,0.291258,0.220276,0.219838,0.279206,0.254677,0.253085,0.305119,0.246356,0.244885,0.301699,0.238088,0.237559,0.298583,0.2299,0.22891,0.288916,0.216114,0.217152,0.277921,0.244836,0.245886,0.297948,0.240095,0.241313,0.29714,0.23132,0.234899,0.292831,0.224454,0.226046,0.284193,0.208154,0.210884,0.270766,0.236745,0.237704,0.289531,0.234889,0.236182,0.291451,0.227601,0.230903,0.28817,0.217764,0.22094,0.278531,0.195029,0.198826,0.257107,cluster3
0.205528,0.21723,0.233973,0.204597,0.216063,0.231964,0.204651,0.214619,0.230034,0.218636,0.224867,0.237157,0.234501,0.237098,0.246331,0.220977,0.226402,0.239839,0.229382,0.227926,0.240416,0.242434,0.236388,0.246881,0.272351,0.25751,0.26055,0.298631,0.275621,0.274739,0.270883,0.267025,0.275146,0.284739,0.27425,0.280216,0.31322,0.292061,0.292468,0.3374,0.31025,0.308039,0.352429,0.322864,0.319443,0.344066,0.326454,0.328688,0.370539,0.342281,0.342068,0.380974,0.350027,0.350508,0.395589,0.360845,0.359267,0.402685,0.366501,0.365007,0.394268,0.363839,0.361156,0.414441,0.376024,0.371625,0.42149,0.381175,0.376207,0.421075,0.381344,0.377253,0.423021,0.381183,0.379945,cluster1
0.912159,0.918634,0.969254,0.937118,0.941616,0.976092,0.938302,0.941476,0.976227,0.925189,0.929524,0.973002,0.895487,0.900479,0.960905,0.866283,0.877157,0.959854,0.890437,0.899329,0.96685,0.888741,0.897025,0.963821,0.872334,0.880758,0.957396,0.841066,0.850594,0.946815,0.793523,0.810107,0.940603,0.80866,0.824087,0.945094,0.806091,0.821284,0.943535,0.790178,0.805668,0.9385,0.764897,0.7809,0.926207,0.719357,0.739881,0.904585,0.724815,0.74603,0.905973,0.715662,0.736562,0.898514,0.70194,0.721804,0.891641,0.67486,0.693327,0.865892,0.451183,0.453032,0.625811,0.483101,0.488617,0.665719,0.466019,0.471578,0.649504,0.40691,0.411075,0.580345,0.385812,0.386413,0.539306,cluster4
0.144872,0.165684,0.241886,0.133329,0.153629,0.229919,0.127973,0.147862,0.224894,0.126646,0.145833,0.224177,0.126647,0.14491,0.224121,0.235342,0.258829,0.338221,0.217605,0.24181,0.322296,0.209354,0.233433,0.314958,0.199515,0.223432,0.305659,0.194085,0.216482,0.297928,0.344303,0.367457,0.445145,0.34532,0.36944,0.44845,0.329632,0.352711,0.432597,0.303064,0.323802,0.405491,0.27011,0.288128,0.370098,0.39512,0.42193,0.50605,0.42396,0.45124,0.533559,0.387973,0.410731,0.491196,0.342204,0.359499,0.439067,0.295416,0.305927,0.383735,0.405486,0.427432,0.510271,0.413741,0.436102,0.519338,0.384041,0.403284,0.482835,0.344143,0.358353,0.434322,0.306569,0.31436,0.387326,cluster1
0.149866,0.172389,0.249803,0.130958,0.151186,0.227746,0.118117,0.137154,0.212241,0.113216,0.133467,0.207659,0.116056,0.137876,0.210752,0.197396,0.220906,0.299208,0.166547,0.187973,0.264456,0.150639,0.168808,0.24329,0.145839,0.164277,0.238839,0.141251,0.160487,0.234389,0.302615,0.324443,0.402899,0.258055,0.275088,0.351431,0.236122,0.251971,0.330687,0.211729,0.229192,0.307265,0.193487,0.210055,0.284408,0.342262,0.358976,0.434646,0.297751,0.309653,0.383001,0.25512,0.267517,0.346609,0.232332,0.244467,0.321706,0.21141,0.223598,0.29705,0.338184,0.350243,0.419461,0.30923,0.317253,0.386547,0.275618,0.282794,0.354803,0.251045,0.260068,0.332744,0.227414,0.237544,0.306051,cluster3
0.29587,0.344164,0.441463,0.174782,0.210418,0.30384,0.105383,0.128706,0.22568,0.10134,0.128009,0.227062,0.103886,0.133559,0.225333,0.293384,0.341899,0.439464,0.171778,0.207315,0.300458,0.104368,0.127719,0.224937,0.102129,0.129133,0.227657,0.103625,0.133026,0.223953,0.298737,0.346464,0.443195,0.173527,0.206567,0.298902,0.107765,0.129679,0.226313,0.105132,0.132122,0.229093,0.104177,0.132922,0.222934,0.289862,0.335234,0.430298,0.170035,0.200939,0.292961,0.10902,0.131222,0.227469,0.105465,0.131056,0.227315,0.105145,0.133188,0.222343,0.257305,0.29831,0.390198,0.163588,0.193508,0.284282,0.11015,0.133829,0.228908,0.106689,0.13106,0.223923,0.10623,0.133799,0.220332,cluster3
0.476545,0.456371,0.370405,0.697397,0.674481,0.594118,0.759918,0.716766,0.634985,0.772358,0.737788,0.652825,0.753863,0.698509,0.628702,0.466444,0.44538,0.363012,0.725906,0.70203,0.630548,0.830494,0.785374,0.719359,0.835228,0.796259,0.730821,0.786982,0.730585,0.673694,0.47369,0.45329,0.369176,0.727381,0.700752,0.631101,0.849422,0.806342,0.741491,0.840772,0.805235,0.737559,0.76401,0.71349,0.652548,0.498003,0.476999,0.390246,0.706669,0.678596,0.60877,0.848607,0.808281,0.740907,0.84565,0.810473,0.744239,0.747387,0.693761,0.639832,0.521036,0.499424,0.413304,0.684493,0.657962,0.58819,0.827864,0.788797,0.724043,0.827939,0.791353,0.731166,0.716513,0.668135,0.615817,cluster4
0.626778,0.5954,0.617298,0.624687,0.59505,0.618004,0.623592,0.594984,0.618219,0.621194,0.593706,0.617434,0.618439,0.592182,0.616636,0.624946,0.592892,0.613675,0.622781,0.591933,0.614139,0.621409,0.591754,0.614878,0.619719,0.590841,0.614224,0.616998,0.589164,0.613011,0.605976,0.57647,0.595718,0.604316,0.575048,0.595387,0.603426,0.574207,0.595236,0.601916,0.573168,0.595005,0.598851,0.571284,0.593694,0.564321,0.535093,0.558061,0.562761,0.533678,0.557453,0.56328,0.533324,0.55724,0.562579,0.532699,0.556772,0.559658,0.530829,0.55521,0.529096,0.500522,0.530777,0.532122,0.504134,0.534705,0.534535,0.50668,0.537048,0.534396,0.50641,0.535961,0.532849,0.505268,0.534216,cluster4
0.629939,0.612946,0.524883,0.61634,0.605214,0.523115,0.777296,0.760684,0.708944,0.777131,0.76121,0.717863,0.721619,0.722453,0.661865,0.629982,0.615913,0.524392,0.624437,0.613817,0.527953,0.774983,0.759866,0.70611,0.769722,0.755893,0.70908,0.716311,0.717972,0.654934,0.631988,0.615425,0.526668,0.616628,0.609863,0.518867,0.752779,0.744695,0.679793,0.764579,0.754387,0.702561,0.713543,0.71391,0.655546,0.644813,0.628274,0.542815,0.628037,0.626096,0.52784,0.70715,0.710369,0.627061,0.732633,0.730659,0.665543,0.682172,0.691178,0.622143,0.618104,0.611534,0.518009,0.605102,0.609681,0.505118,0.653563,0.666747,0.570586,0.645378,0.658416,0.574409,0.59252,0.615244,0.531328,cluster4
0.606838,0.496295,0.483454,0.606626,0.526335,0.516728,0.861276,0.834021,0.809128,0.866687,0.840659,0.815385,0.859544,0.840381,0.817657,0.608815,0.499632,0.482394,0.599018,0.518402,0.507346,0.891013,0.866944,0.845626,0.90389,0.882993,0.857303,0.891886,0.876343,0.851368,0.61273,0.501007,0.486204,0.574672,0.498037,0.489481,0.869304,0.846165,0.834059,0.881051,0.86011,0.843791,0.855815,0.837947,0.826484,0.620373,0.511068,0.485853,0.575027,0.500615,0.491643,0.854601,0.832076,0.828207,0.870581,0.852487,0.840781,0.838657,0.823184,0.816145,0.634081,0.528265,0.498667,0.593047,0.520637,0.50683,0.808728,0.777538,0.775835,0.814925,0.790709,0.787089,0.788061,0.766526,0.766033,cluster4
0.577609,0.375856,0.379439,0.601192,0.433205,0.426364,0.823821,0.727423,0.689446,0.867947,0.778039,0.723148,0.863418,0.786141,0.736375,0.587884,0.39097,0.391786,0.596042,0.432419,0.424032,0.819787,0.722254,0.684204,0.846382,0.753648,0.70335,0.852205,0.772257,0.726538,0.583031,0.405263,0.403349,0.592332,0.436431,0.426427,0.817794,0.723863,0.691932,0.855957,0.76672,0.72038,0.849313,0.773543,0.734631,0.575485,0.414698,0.41148,0.584509,0.435188,0.424061,0.78347,0.68067,0.646084,0.817848,0.726408,0.678733,0.806205,0.724619,0.687495,0.571218,0.424586,0.422052,0.576511,0.435972,0.423779,0.760666,0.66133,0.628878,0.80058,0.711731,0.666502,0.787011,0.703765,0.671113,cluster4
0.367621,0.262755,0.279168,0.565559,0.456785,0.451858,0.764823,0.654387,0.637626,0.795343,0.680911,0.656356,0.798952,0.676951,0.649156,0.337999,0.243652,0.261591,0.612939,0.507042,0.500205,0.801309,0.691752,0.672348,0.772444,0.656545,0.631005,0.790156,0.666346,0.637649,0.334538,0.246517,0.265134,0.674386,0.571057,0.562765,0.781366,0.671371,0.651375,0.717126,0.598908,0.572977,0.783711,0.65807,0.627839,0.383705,0.294658,0.312371,0.720686,0.619166,0.608274,0.746801,0.635669,0.614262,0.700624,0.582891,0.557166,0.803239,0.670065,0.637526,0.446714,0.357014,0.372016,0.737972,0.637319,0.623137,0.718111,0.607358,0.585402,0.699958,0.582259,0.557293,0.790278,0.655838,0.6242,cluster4
0.439652,0.35895,0.375051,0.498566,0.42383,0.434191,0.586931,0.51972,0.520428,0.595461,0.532224,0.530558,0.766633,0.720998,0.718538,0.446214,0.375072,0.388444,0.499625,0.435745,0.444149,0.576334,0.521207,0.525496,0.578307,0.520535,0.520687,0.751238,0.708331,0.707561,0.420779,0.357572,0.373894,0.495836,0.436475,0.446209,0.573875,0.521918,0.531054,0.559449,0.506076,0.507659,0.693774,0.646371,0.644607,0.414482,0.357756,0.375135,0.478076,0.421881,0.433304,0.566179,0.515992,0.527003,0.533325,0.483761,0.485475,0.622341,0.573571,0.572992,0.394408,0.345272,0.363462,0.456358,0.406253,0.420005,0.546068,0.500146,0.5122,0.542128,0.494815,0.498364,0.560826,0.516033,0.519693,cluster2
0.482559,0.446769,0.463855,0.496844,0.460968,0.476799,0.496951,0.46328,0.480367,0.503789,0.470473,0.490064,0.507886,0.473517,0.494766,0.466671,0.434304,0.456135,0.486606,0.452491,0.470264,0.498525,0.464576,0.480828,0.504011,0.471374,0.488917,0.507736,0.473734,0.493453,0.437486,0.411073,0.438317,0.476151,0.443115,0.464006,0.489518,0.454864,0.471749,0.505533,0.470291,0.485776,0.507096,0.472893,0.490311,0.384056,0.365091,0.400854,0.440751,0.413959,0.440363,0.478663,0.445376,0.465949,0.504824,0.467044,0.483362,0.508834,0.471367,0.486113,0.313971,0.30724,0.358175,0.370728,0.354729,0.393501,0.428294,0.404037,0.433707,0.473919,0.441573,0.463395,0.496655,0.459762,0.476396,cluster2
0.455425,0.422408,0.419642,0.483384,0.455163,0.441694,0.467947,0.438107,0.423254,0.490455,0.461087,0.444136,0.54979,0.518958,0.501737,0.453132,0.432578,0.434245,0.440106,0.421294,0.412928,0.416889,0.397884,0.386922,0.478067,0.456844,0.444121,0.600446,0.571545,0.558299,0.402247,0.386621,0.38865,0.381722,0.368496,0.359329,0.398112,0.383594,0.372692,0.516666,0.496033,0.487205,0.619401,0.584944,0.576613,0.356322,0.341937,0.339928,0.38357,0.367769,0.358166,0.417478,0.399591,0.389217,0.495229,0.470149,0.460197,0.564241,0.528675,0.522121,0.380086,0.364106,0.361116,0.403818,0.385725,0.374676,0.398095,0.379545,0.368739,0.506239,0.481136,0.471554,0.603052,0.572401,0.567088,cluster2
0.609236,0.566525,0.573798,0.63345,0.591474,0.594383,0.584747,0.542349,0.546713,0.47197,0.42566,0.431994,0.489057,0.439363,0.450726,0.358894,0.32529,0.345814,0.38757,0.351937,0.367592,0.497684,0.459509,0.471598,0.536317,0.493047,0.505663,0.487744,0.437313,0.445878,0.24489,0.216357,0.239747,0.287455,0.253745,0.276646,0.355858,0.321767,0.341377,0.514968,0.476069,0.488584,0.582612,0.536662,0.540784,0.248072,0.224172,0.24871,0.29041,0.262966,0.294203,0.283929,0.256049,0.27824,0.491609,0.457702,0.470837,0.65148,0.607791,0.611017,0.266847,0.242847,0.257094,0.295845,0.269716,0.286602,0.326054,0.299403,0.31641,0.56935,0.537571,0.547636,0.650633,0.611052,0.613123,cluster2
0.401393,0.379092,0.413715,0.453256,0.42626,0.456406,0.484073,0.453381,0.480268,0.486308,0.452804,0.476754,0.490506,0.456964,0.480021,0.315495,0.306004,0.35325,0.379137,0.363322,0.401154,0.423652,0.401452,0.433225,0.447404,0.421726,0.452354,0.464062,0.431844,0.459348,0.256903,0.261637,0.322114,0.311186,0.307566,0.358308,0.367782,0.356984,0.397281,0.416384,0.398954,0.434723,0.454536,0.427237,0.456938,0.213185,0.226831,0.294126,0.258814,0.267945,0.329707,0.309925,0.310127,0.363993,0.357127,0.348486,0.392812,0.410853,0.392717,0.429406,0.202042,0.219801,0.288408,0.238372,0.253583,0.321565,0.261272,0.271966,0.334748,0.30106,0.303142,0.360502,0.359715,0.352153,0.398995,cluster1
0.423953,0.400256,0.438544,0.382004,0.365993,0.404448,0.504404,0.493322,0.528526,0.585349,0.574569,0.610062,0.324757,0.30561,0.341576,0.323273,0.305733,0.349493,0.295379,0.281732,0.325162,0.331853,0.327026,0.369018,0.374577,0.371352,0.41303,0.27203,0.263737,0.306476,0.276472,0.263451,0.311271,0.281947,0.270447,0.31751,0.258413,0.251868,0.295368,0.242225,0.237756,0.282178,0.272844,0.26353,0.309428,0.277396,0.266218,0.315206,0.283645,0.277764,0.327841,0.284528,0.280389,0.323215,0.25691,0.252468,0.301047,0.275676,0.267079,0.316705,0.310448,0.296713,0.341698,0.327399,0.319375,0.366485,0.320038,0.313974,0.358733,0.298867,0.29086,0.336955,0.299149,0.287469,0.333106,cluster1
0.437935,0.422146,0.465776,0.431892,0.419633,0.46657,0.401038,0.391125,0.436929,0.357966,0.349738,0.396711,0.313976,0.307419,0.355738,0.316447,0.311862,0.36164,0.305941,0.303085,0.354303,0.281886,0.282281,0.334269,0.265619,0.270292,0.32473,0.241555,0.247132,0.304158,0.250402,0.253542,0.304701,0.228289,0.234323,0.286967,0.222937,0.229833,0.281379,0.211166,0.220606,0.273717,0.205516,0.213869,0.268579,0.238749,0.248864,0.299672,0.235044,0.245307,0.296551,0.208019,0.218676,0.263574,0.191625,0.201862,0.245788,0.185057,0.193117,0.242655,0.273713,0.277279,0.322321,0.286288,0.289367,0.333418,0.324879,0.32663,0.368524,0.337809,0.339764,0.383399,0.221902,0.223548,0.267409,cluster1
0.382538,0.349564,0.368062,0.346734,0.325395,0.345095,0.306764,0.295508,0.320481,0.287874,0.277547,0.301367,0.261766,0.254757,0.282893,0.315409,0.294492,0.315788,0.289958,0.279281,0.303332,0.271444,0.267949,0.293745,0.262442,0.262907,0.286692,0.23263,0.236056,0.267207,0.277986,0.271949,0.297971,0.26425,0.260822,0.286814,0.256798,0.255322,0.281503,0.242935,0.247383,0.275299,0.214681,0.220532,0.256917,0.247163,0.249385,0.280443,0.239093,0.242815,0.270869,0.234572,0.238694,0.265566,0.224566,0.230519,0.261496,0.203985,0.210551,0.248593,0.245365,0.249131,0.277271,0.269939,0.276256,0.304695,0.292776,0.297333,0.326164,0.220456,0.226987,0.25588,0.196401,0.203551,0.244072,cluster1
0.249654,0.253689,0.301017,0.259327,0.263306,0.319266,0.254666,0.259541,0.315597,0.209783,0.220892,0.288625,0.118974,0.130507,0.205206,0.238283,0.243545,0.289635,0.244575,0.24903,0.301129,0.238271,0.243245,0.293864,0.198537,0.209386,0.276361,0.114996,0.127646,0.203386,0.225241,0.229669,0.271393,0.276872,0.280457,0.322947,0.307095,0.310655,0.350986,0.174664,0.184516,0.244637,0.110077,0.123642,0.198759,0.228182,0.232535,0.270021,0.344155,0.347222,0.384193,0.415693,0.418104,0.453598,0.157374,0.166611,0.222742,0.103157,0.116855,0.190521,0.230936,0.235633,0.274759,0.303703,0.306996,0.343746,0.362451,0.364847,0.400862,0.159155,0.168842,0.229522,0.10543,0.119667,0.196242,cluster3
0.277608,0.268933,0.303354,0.265525,0.260781,0.296488,0.248769,0.241705,0.282022,0.238225,0.231935,0.273371,0.224251,0.219481,0.264834,0.267026,0.25743,0.292241,0.270026,0.260093,0.298026,0.241619,0.23386,0.273463,0.231756,0.224224,0.263639,0.224265,0.216408,0.258608,0.31075,0.291466,0.321653,0.319655,0.296657,0.32835,0.306767,0.2857,0.31853,0.291447,0.270171,0.304565,0.271059,0.250376,0.289224,0.304265,0.283597,0.313717,0.352354,0.323829,0.352371,0.396661,0.36667,0.39316,0.367512,0.336416,0.36479,0.350467,0.317307,0.350068,0.275076,0.256047,0.28694,0.350436,0.320016,0.348412,0.385764,0.350881,0.375808,0.397183,0.357777,0.382322,0.384632,0.344446,0.374601,cluster1
