r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,r25,g25,b25,r26,g26,b26,r27,g27,b27,r28,g28,b28,r29,g29,b29,r30,g30,b30,r31,g31,b31,r32,g32,b32,r33,g33,b33,r34,g34,b34,r35,g35,b35,r36,g36,b36,r37,g37,b37,r38,g38,b38,r39,g39,b39,r40,g40,b40,r41,g41,b41,r42,g42,b42,r43,g43,b43,r44,g44,b44,r45,g45,b45,r46,g46,b46,r47,g47,b47,r48,g48,b48,cluster
0.264667,0.265076,0.296813,0.28409,0.280079,0.303465,0.3007,0.296196,0.318014,0.328988,0.34664,0.31641,0.372524,0.417298,0.33293,0.417566,0.468393,0.36865,0.495343,0.53013,0.450563,0.248577,0.252041,0.283827,0.272821,0.27283,0.296987,0.291691,0.291015,0.313542,0.320705,0.341614,0.311601,0.364173,0.410415,0.328578,0.414478,0.466646,0.368367,0.490704,0.525633,0.450511,0.247546,0.252633,0.283194,0.268923,0.270951,0.295015,0.289273,0.29039,0.3137,0.316544,0.338587,0.310691,0.357094,0.404117,0.323679,0.413538,0.465696,0.368454,0.485834,0.522473,0.44825,0.248227,0.254867,0.285839,0.269306,0.272747,0.30001,0.287373,0.289267,0.316183,0.314696,0.337241,0.311214,0.355392,0.402692,0.322261,0.409304,0.462545,0.366967,0.479275,0.518572,0.442176,0.258108,0.262286,0.297165,0.275019,0.277998,0.306661,0.290672,0.29184,0.320363,0.311598,0.334669,0.310732,0.35241,0.400301,0.319161,0.407853,0.461602,0.363801,0.463367,0.503514,0.421762,0.270983,0.270925,0.308432,0.281604,0.283077,0.311813,0.294202,0.295378,0.324315,0.310117,0.329211,0.312968,0.352936,0.392415,0.324542,0.430632,0.476625,0.395964,0.471781,0.505293,0.437561,0.279042,0.277496,0.314109,0.287777,0.287308,0.317286,0.299164,0.298816,0.327749,0.313432,0.327523,0.317093,0.377801,0.409254,0.357218,0.426638,0.464158,0.40179,0.431023,0.458804,0.406364,cluster3
0.388166,0.359894,0.393091,0.420031,0.386456,0.414721,0.423393,0.388007,0.412315,0.427412,0.388667,0.411699,0.453911,0.412289,0.432571,0.482506,0.440821,0.461277,0.47964,0.439561,0.461113,0.33615,0.316481,0.351994,0.38079,0.352292,0.381915,0.396726,0.366937,0.392219,0.418339,0.3877,0.413052,0.446676,0.413656,0.437325,0.472309,0.437928,0.459926,0.453865,0.419483,0.443638,0.305516,0.29525,0.33231,0.349055,0.331326,0.363328,0.390263,0.367219,0.394991,0.408663,0.382639,0.409877,0.438135,0.409033,0.433836,0.475712,0.443762,0.465886,0.466024,0.434342,0.458919,0.285136,0.275,0.314084,0.343805,0.326378,0.361018,0.364428,0.343413,0.37769,0.341428,0.320318,0.353319,0.368248,0.345786,0.374077,0.415026,0.390409,0.416118,0.435036,0.40942,0.440171,0.248871,0.239099,0.27851,0.257161,0.24425,0.272774,0.26908,0.256543,0.274063,0.298452,0.285425,0.298767,0.317172,0.303494,0.316132,0.299245,0.285286,0.298341,0.260403,0.24689,0.264048,0.21767,0.211141,0.242283,0.356917,0.348781,0.368114,0.58276,0.573481,0.584541,0.697456,0.688461,0.697305,0.709645,0.699811,0.707628,0.702883,0.693248,0.701482,0.577302,0.567529,0.578501,0.23315,0.228778,0.25766,0.461596,0.455193,0.472259,0.568354,0.559217,0.570604,0.42448,0.414153,0.427748,0.315286,0.303856,0.317963,0.434615,0.423629,0.435268,0.581937,0.572474,0.583647,cluster3
0.507464,0.466756,0.474321,0.351856,0.321378,0.331063,0.308894,0.292204,0.302092,0.270941,0.264359,0.281377,0.256088,0.254335,0.270404,0.226188,0.230743,0.249619,0.237182,0.242506,0.259814,0.446344,0.412252,0.424132,0.30611,0.287085,0.300678,0.274423,0.267472,0.281377,0.254228,0.256394,0.273009,0.2387,0.247884,0.263159,0.212075,0.226829,0.242869,0.207305,0.223236,0.246688,0.393294,0.364413,0.380102,0.281915,0.268435,0.284674,0.248656,0.250578,0.268142,0.247681,0.257086,0.274478,0.230297,0.243574,0.261754,0.195732,0.213131,0.233563,0.196814,0.214368,0.238886,0.357358,0.33419,0.3543,0.255723,0.252187,0.272904,0.226722,0.2368,0.257568,0.234285,0.24666,0.269367,0.219383,0.234666,0.259709,0.186872,0.207572,0.234182,0.185476,0.205784,0.232779,0.319872,0.305137,0.329463,0.236407,0.23696,0.261087,0.216091,0.222538,0.24651,0.212759,0.224525,0.249755,0.202941,0.217221,0.244461,0.168827,0.190464,0.218185,0.171392,0.191253,0.21937,0.320107,0.305968,0.330299,0.241771,0.242627,0.268773,0.21195,0.217893,0.244261,0.207219,0.216826,0.243721,0.197816,0.210558,0.237209,0.171191,0.190013,0.216908,0.178922,0.194303,0.224999,0.3336,0.322586,0.344961,0.274607,0.271293,0.2949,0.244255,0.24633,0.272278,0.237374,0.240281,0.267129,0.224861,0.230217,0.259483,0.206635,0.213908,0.241555,0.197964,0.206346,0.237887,cluster1
0.498821,0.446408,0.457969,0.344179,0.30638,0.325806,0.283808,0.257449,0.282223,0.262875,0.252509,0.279698,0.260633,0.251038,0.278051,0.250289,0.244097,0.266622,0.244279,0.238789,0.258741,0.512233,0.458893,0.465379,0.315815,0.278795,0.295929,0.265925,0.242525,0.269061,0.246533,0.239533,0.269111,0.251409,0.24407,0.272031,0.245467,0.241807,0.264313,0.209217,0.208071,0.226533,0.547185,0.493121,0.494853,0.28832,0.25054,0.264035,0.249415,0.227449,0.255932,0.233456,0.226414,0.255732,0.238937,0.232024,0.258235,0.256189,0.251887,0.273894,0.231301,0.231163,0.250362,0.596766,0.54405,0.545522,0.268142,0.230655,0.241628,0.244771,0.222814,0.252057,0.230131,0.221303,0.250551,0.23084,0.223758,0.249941,0.258552,0.25376,0.275671,0.272345,0.272114,0.289888,0.574778,0.525274,0.528847,0.280516,0.244624,0.257335,0.242597,0.220454,0.248429,0.231951,0.219933,0.24917,0.226925,0.218706,0.246086,0.228889,0.223311,0.246133,0.258644,0.256951,0.276139,0.514599,0.469069,0.476332,0.300619,0.266597,0.282713,0.245307,0.222111,0.249874,0.236069,0.222052,0.249952,0.234072,0.222543,0.250718,0.226418,0.218093,0.243894,0.225096,0.218703,0.238785,0.458711,0.417934,0.430311,0.260133,0.23115,0.251844,0.250589,0.230036,0.261547,0.23186,0.217729,0.246174,0.241772,0.227196,0.256209,0.245069,0.233187,0.261338,0.220511,0.211328,0.234069,cluster1
0.717264,0.710981,0.726472,0.299248,0.300739,0.322969,0.227007,0.246498,0.293101,0.20566,0.228983,0.271495,0.238652,0.263346,0.304017,0.270864,0.29914,0.341521,0.217905,0.251935,0.287268,0.759082,0.752257,0.765907,0.289313,0.290438,0.310793,0.23027,0.248757,0.2944,0.202242,0.226364,0.268784,0.234549,0.262072,0.302605,0.269937,0.29926,0.341195,0.215455,0.250238,0.286327,0.767426,0.760653,0.773296,0.282246,0.283339,0.303487,0.230464,0.250062,0.295666,0.199239,0.225164,0.266765,0.231193,0.259778,0.299917,0.269286,0.299156,0.339944,0.214128,0.249144,0.2852,0.763359,0.755645,0.76907,0.276357,0.276655,0.296931,0.228254,0.2488,0.29467,0.199317,0.226311,0.267557,0.226533,0.255859,0.294384,0.270146,0.299237,0.339079,0.212206,0.24707,0.282667,0.748653,0.74034,0.753818,0.266801,0.266562,0.287325,0.220328,0.239641,0.282073,0.191045,0.218198,0.256423,0.216148,0.245508,0.28027,0.263358,0.291327,0.326968,0.207635,0.242599,0.277336,0.725068,0.717042,0.729759,0.303217,0.303362,0.321839,0.255105,0.27461,0.309936,0.23036,0.257814,0.291081,0.253423,0.281952,0.311878,0.283047,0.30974,0.339739,0.198043,0.232848,0.263819,0.695358,0.68697,0.700596,0.330022,0.330338,0.349388,0.275444,0.2945,0.325938,0.218336,0.246189,0.274838,0.240224,0.26812,0.293037,0.299251,0.324502,0.350191,0.2304,0.264102,0.293684,cluster3
0.825049,0.809053,0.807463,0.338283,0.320971,0.334636,0.266445,0.245707,0.270957,0.311236,0.291598,0.312877,0.38393,0.367252,0.385031,0.402288,0.385953,0.405488,0.341464,0.328311,0.340919,0.844291,0.828126,0.825625,0.316781,0.299828,0.313955,0.290076,0.266389,0.294799,0.269447,0.249655,0.273921,0.311519,0.296957,0.317105,0.399862,0.388096,0.408063,0.362099,0.352718,0.36565,0.8399,0.823015,0.821067,0.300004,0.282094,0.296106,0.300708,0.279216,0.307371,0.278464,0.264625,0.286052,0.303493,0.294118,0.31415,0.38039,0.374934,0.395996,0.32217,0.318305,0.334352,0.863069,0.846554,0.846052,0.296458,0.278416,0.292783,0.277917,0.261208,0.286495,0.309819,0.302048,0.319972,0.377401,0.372596,0.388833,0.372357,0.368728,0.388229,0.270825,0.268946,0.284874,0.874481,0.858753,0.858697,0.322404,0.305862,0.320546,0.304621,0.290316,0.315367,0.378632,0.371694,0.389925,0.410731,0.406861,0.420956,0.397879,0.39373,0.410336,0.312766,0.311671,0.326404,0.772656,0.756471,0.759851,0.291854,0.274309,0.291395,0.263235,0.251133,0.280319,0.300454,0.293941,0.315309,0.322314,0.318285,0.333312,0.369176,0.364036,0.379338,0.340601,0.338885,0.351931,0.676087,0.65779,0.669649,0.303419,0.284057,0.306756,0.277553,0.264959,0.298885,0.291465,0.284275,0.310702,0.329551,0.32366,0.342993,0.385735,0.378868,0.397602,0.341162,0.338885,0.356826,cluster3
0.839351,0.825367,0.819578,0.623103,0.607883,0.611571,0.365593,0.346787,0.365603,0.425144,0.392124,0.417552,0.410492,0.3764,0.401567,0.36463,0.331508,0.360498,0.218592,0.201523,0.227418,0.815302,0.802695,0.797997,0.567104,0.552621,0.558328,0.264341,0.249661,0.271108,0.341117,0.313092,0.343138,0.366584,0.336757,0.363698,0.316826,0.287693,0.314995,0.206585,0.192832,0.216669,0.839819,0.827387,0.82295,0.580626,0.567267,0.574387,0.288499,0.275614,0.299796,0.382322,0.357524,0.391143,0.369896,0.343076,0.374944,0.361917,0.334662,0.36497,0.221468,0.21077,0.231377,0.817963,0.805705,0.801461,0.508059,0.49492,0.503803,0.211052,0.196117,0.216129,0.274626,0.249559,0.273275,0.255865,0.228721,0.249256,0.297551,0.27136,0.291153,0.215189,0.202566,0.21765,0.809657,0.795687,0.794223,0.625413,0.60991,0.61911,0.46026,0.443919,0.465198,0.505385,0.481785,0.505725,0.477375,0.452258,0.473902,0.446172,0.422804,0.443562,0.32146,0.307889,0.323154,0.564109,0.549481,0.553125,0.362444,0.347062,0.36149,0.255746,0.239719,0.261211,0.281563,0.261023,0.283091,0.271408,0.24993,0.271332,0.258368,0.237243,0.258468,0.211832,0.199117,0.219936,0.615538,0.601954,0.62071,0.448175,0.434162,0.462235,0.396676,0.381936,0.413347,0.39679,0.379524,0.412259,0.352552,0.334234,0.366216,0.319183,0.301686,0.333857,0.266028,0.254271,0.285467,cluster3
0.747305,0.7185,0.709889,0.408454,0.372829,0.374203,0.423074,0.368279,0.383661,0.415634,0.360444,0.376503,0.394899,0.343037,0.358588,0.304147,0.266394,0.281896,0.459158,0.42418,0.441243,0.744773,0.713574,0.7061,0.408213,0.372471,0.37494,0.42859,0.372957,0.388625,0.421556,0.36494,0.381844,0.402869,0.348141,0.366813,0.31233,0.272261,0.289878,0.468239,0.43153,0.449242,0.694186,0.659661,0.653611,0.409242,0.372236,0.376518,0.431562,0.37807,0.394401,0.426063,0.369512,0.387102,0.405933,0.350798,0.370249,0.328257,0.286687,0.305846,0.433533,0.395674,0.416251,0.67094,0.631566,0.627314,0.421238,0.380003,0.385769,0.420418,0.370641,0.387506,0.409367,0.355985,0.374749,0.390253,0.339966,0.360064,0.348839,0.306759,0.32802,0.414557,0.376203,0.399484,0.658069,0.614032,0.612806,0.467355,0.423731,0.432984,0.451314,0.403037,0.420247,0.444682,0.393596,0.412064,0.420304,0.374243,0.393057,0.372728,0.332573,0.353193,0.38838,0.352307,0.375153,0.592341,0.543555,0.544138,0.446859,0.399653,0.410043,0.419574,0.370884,0.386922,0.406716,0.357605,0.376506,0.378886,0.335546,0.35283,0.366676,0.326455,0.34585,0.333682,0.300095,0.322598,0.618174,0.563199,0.565082,0.475264,0.424671,0.435197,0.442414,0.389834,0.405909,0.424846,0.374647,0.393441,0.397117,0.351573,0.368684,0.390427,0.34763,0.366381,0.356877,0.322133,0.344971,cluster3
0.59959,0.568175,0.590915,0.600471,0.568854,0.591863,0.602026,0.569496,0.592762,0.601418,0.570233,0.593835,0.600211,0.571111,0.595023,0.598588,0.570914,0.594791,0.597444,0.571187,0.595396,0.599551,0.56773,0.5913,0.600791,0.56918,0.592842,0.60172,0.570216,0.593914,0.601427,0.571258,0.594878,0.600783,0.572095,0.595793,0.599115,0.571689,0.595881,0.597988,0.57177,0.59616,0.602127,0.569821,0.590672,0.603722,0.571564,0.59311,0.604896,0.57293,0.594798,0.605005,0.574277,0.595548,0.604614,0.574929,0.596294,0.60306,0.574687,0.596825,0.601737,0.574619,0.596922,0.601437,0.569948,0.590132,0.602539,0.57171,0.592807,0.603712,0.573409,0.594756,0.60405,0.574886,0.595483,0.603511,0.575285,0.596183,0.602148,0.575161,0.596862,0.600854,0.575044,0.596915,0.603068,0.570201,0.588714,0.603808,0.571933,0.591181,0.604358,0.573433,0.593321,0.60486,0.57432,0.594068,0.604691,0.574568,0.594777,0.604002,0.574625,0.595314,0.603092,0.574679,0.595536,0.597617,0.564674,0.582862,0.59784,0.565757,0.58468,0.598314,0.566428,0.585906,0.598611,0.566241,0.586372,0.598731,0.566045,0.586814,0.598418,0.56585,0.586946,0.597166,0.565596,0.586874,0.569979,0.53655,0.558019,0.570529,0.537753,0.559971,0.571528,0.538464,0.560703,0.571874,0.538324,0.560582,0.572032,0.537986,0.560459,0.571476,0.537503,0.560054,0.569687,0.536822,0.559499,cluster2
0.544404,0.441516,0.45299,0.552846,0.442288,0.451544,0.519771,0.405412,0.412724,0.632692,0.509016,0.501304,0.74641,0.612927,0.59787,0.750279,0.611351,0.595072,0.741129,0.597421,0.577924,0.461106,0.364608,0.388571,0.465559,0.36329,0.383963,0.460759,0.351115,0.365131,0.604024,0.478298,0.474287,0.720579,0.581688,0.56694,0.732675,0.592025,0.571673,0.707365,0.565598,0.54554,0.378671,0.282633,0.312615,0.391322,0.289476,0.315365,0.416623,0.308962,0.330371,0.587654,0.463687,0.461935,0.701495,0.56914,0.554219,0.704289,0.572423,0.554833,0.689437,0.550437,0.531999,0.370119,0.272304,0.300481,0.375219,0.272985,0.302271,0.418725,0.311287,0.335206,0.601232,0.480008,0.476513,0.691463,0.565181,0.54936,0.71366,0.584242,0.567123,0.701137,0.559569,0.540133,0.369993,0.272961,0.301903,0.376365,0.273409,0.302426,0.412301,0.307308,0.329365,0.602177,0.486809,0.481703,0.707648,0.587344,0.570799,0.722793,0.596916,0.579791,0.705038,0.564602,0.542164,0.368978,0.278133,0.303033,0.384646,0.289983,0.312083,0.428089,0.329748,0.346768,0.592576,0.48469,0.478354,0.675313,0.56343,0.547615,0.681175,0.565035,0.548138,0.683174,0.548746,0.525848,0.451729,0.358821,0.378201,0.474421,0.377579,0.395532,0.513049,0.415222,0.427203,0.660637,0.552657,0.542961,0.70882,0.60033,0.582428,0.697347,0.587864,0.569027,0.660719,0.537288,0.514378,cluster2
0.366007,0.313109,0.338328,0.423342,0.362729,0.375865,0.576623,0.505575,0.504554,0.655664,0.569961,0.557939,0.679305,0.584418,0.567165,0.684936,0.584647,0.565671,0.694915,0.594341,0.575861,0.306861,0.264005,0.294227,0.430363,0.374523,0.390915,0.577056,0.510428,0.513052,0.639091,0.559054,0.548978,0.686274,0.595049,0.579037,0.72288,0.627158,0.607682,0.710783,0.616134,0.59904,0.266053,0.231268,0.264406,0.436057,0.387112,0.408302,0.475695,0.417779,0.427489,0.521248,0.449745,0.446243,0.58265,0.498295,0.485107,0.644584,0.554774,0.538968,0.715071,0.622005,0.60589,0.255701,0.22613,0.258313,0.42517,0.383279,0.40716,0.465903,0.416992,0.431217,0.495813,0.435311,0.438103,0.552031,0.480447,0.472319,0.613372,0.532595,0.519909,0.693893,0.602659,0.589295,0.271205,0.242965,0.273303,0.357613,0.317758,0.343987,0.440329,0.396866,0.412262,0.577076,0.528189,0.534431,0.617619,0.56149,0.559065,0.583952,0.515745,0.508135,0.653237,0.569338,0.560928,0.322178,0.291235,0.319355,0.34237,0.30191,0.324386,0.329099,0.286269,0.30171,0.516673,0.469651,0.476715,0.518839,0.467961,0.469193,0.426186,0.368924,0.367889,0.493107,0.418297,0.416187,0.352007,0.31833,0.342724,0.397132,0.351541,0.371825,0.371411,0.325524,0.340129,0.513205,0.46347,0.471105,0.501632,0.446788,0.45117,0.432166,0.373849,0.378262,0.520552,0.445498,0.452381,cluster3
0.331298,0.304916,0.330399,0.377503,0.34996,0.346826,0.446419,0.413157,0.381745,0.54825,0.503635,0.459609,0.665917,0.607379,0.568699,0.691572,0.62195,0.589328,0.656506,0.588137,0.547642,0.299922,0.281417,0.306483,0.34486,0.323949,0.324446,0.417189,0.389449,0.360378,0.507057,0.468306,0.428538,0.64777,0.594143,0.558821,0.697782,0.628857,0.603259,0.661403,0.591679,0.563425,0.282615,0.268041,0.292114,0.317254,0.301439,0.301171,0.379632,0.360898,0.33617,0.462931,0.435116,0.398805,0.573345,0.534839,0.497772,0.629285,0.575615,0.543548,0.625206,0.561347,0.53045,0.265731,0.255633,0.28034,0.294959,0.287368,0.286699,0.345347,0.337713,0.315994,0.424028,0.407479,0.373356,0.497344,0.4732,0.434166,0.546937,0.514251,0.470894,0.559336,0.512745,0.469212,0.263497,0.255049,0.279545,0.309403,0.302995,0.29775,0.360182,0.352373,0.328234,0.407599,0.394914,0.362682,0.454,0.43553,0.39645,0.477602,0.453721,0.41075,0.49325,0.459871,0.413786,0.269778,0.256986,0.288218,0.309573,0.290258,0.305196,0.347915,0.324016,0.328367,0.390839,0.362301,0.364663,0.430453,0.394482,0.389147,0.43394,0.392327,0.384578,0.457686,0.411542,0.40274,0.285785,0.270305,0.295443,0.325409,0.299593,0.320322,0.387184,0.350045,0.362046,0.40519,0.36683,0.381304,0.427353,0.384452,0.397762,0.437608,0.388379,0.400829,0.436832,0.386766,0.398462,cluster3
0.22695,0.217053,0.255881,0.280966,0.263485,0.290289,0.467785,0.441717,0.462045,0.612868,0.582205,0.591394,0.730593,0.696469,0.698939,0.618373,0.580566,0.579899,0.386077,0.345483,0.348918,0.222976,0.215922,0.253671,0.212087,0.199066,0.232628,0.260446,0.239552,0.26626,0.35575,0.32772,0.343056,0.576925,0.546175,0.553964,0.761685,0.727365,0.726782,0.72705,0.687259,0.688276,0.2853,0.279155,0.311763,0.199234,0.188542,0.217539,0.235527,0.219855,0.257318,0.27345,0.251166,0.283753,0.279112,0.253221,0.270105,0.435408,0.405117,0.413901,0.60423,0.566779,0.572083,0.3535,0.346208,0.377677,0.402988,0.391843,0.415826,0.309718,0.291369,0.31785,0.272917,0.250636,0.279266,0.324083,0.299567,0.329667,0.436288,0.405302,0.424227,0.482889,0.445123,0.454947,0.237403,0.231261,0.263773,0.415361,0.403859,0.427556,0.523536,0.503892,0.524152,0.454618,0.43158,0.45004,0.43757,0.41039,0.427591,0.424458,0.391829,0.405951,0.450365,0.412845,0.428018,0.213691,0.208928,0.243326,0.236075,0.223571,0.251368,0.403015,0.3831,0.402916,0.533003,0.508783,0.52323,0.548268,0.520477,0.534652,0.51556,0.48222,0.4954,0.513347,0.477395,0.494999,0.223974,0.220747,0.267089,0.23484,0.223075,0.264169,0.245993,0.228496,0.2573,0.308489,0.285783,0.306277,0.384242,0.358933,0.37827,0.421227,0.391682,0.414213,0.373059,0.341779,0.366481,cluster3
0.338927,0.293683,0.319078,0.336123,0.289925,0.315298,0.343821,0.2935,0.318361,0.377004,0.310739,0.335597,0.425991,0.35261,0.374336,0.459958,0.388539,0.40388,0.500478,0.432978,0.444885,0.307511,0.274046,0.300228,0.303474,0.267746,0.293939,0.320902,0.277693,0.302395,0.362698,0.304798,0.32916,0.416258,0.351857,0.374569,0.455027,0.392914,0.409156,0.494192,0.434002,0.446485,0.2844,0.260503,0.285927,0.283507,0.255715,0.281037,0.307579,0.270576,0.292395,0.358006,0.308266,0.331642,0.409859,0.354864,0.379102,0.450748,0.394282,0.414894,0.486408,0.429055,0.445044,0.271272,0.253889,0.281781,0.271307,0.249747,0.273667,0.304901,0.271367,0.296788,0.366891,0.324577,0.348304,0.413466,0.364656,0.384751,0.434131,0.382318,0.397252,0.459489,0.404922,0.414824,0.272907,0.257365,0.286392,0.281171,0.25997,0.285632,0.319135,0.287646,0.31307,0.372239,0.3329,0.351229,0.450459,0.409354,0.421222,0.496584,0.450442,0.458702,0.510199,0.461792,0.469372,0.274256,0.258491,0.288004,0.285285,0.26333,0.291804,0.308753,0.279954,0.304554,0.396257,0.359042,0.374401,0.550368,0.510282,0.521571,0.563878,0.51869,0.527457,0.504374,0.456878,0.467645,0.284869,0.267595,0.297927,0.298084,0.275082,0.305579,0.310717,0.281096,0.306737,0.44758,0.410907,0.425925,0.548004,0.510044,0.522227,0.473239,0.432087,0.445422,0.407261,0.362691,0.37606,cluster3
0.334606,0.298929,0.331013,0.438116,0.402132,0.429369,0.508453,0.474839,0.496589,0.460511,0.425623,0.44831,0.360021,0.323053,0.346207,0.313368,0.273396,0.297572,0.355193,0.311688,0.331061,0.334079,0.300998,0.33739,0.35013,0.317685,0.351015,0.450971,0.419676,0.447914,0.542423,0.508772,0.534351,0.54392,0.507553,0.532579,0.475246,0.43671,0.461541,0.418652,0.377436,0.398173,0.303482,0.278503,0.325627,0.281387,0.256594,0.301251,0.290914,0.266967,0.305559,0.351112,0.323553,0.356126,0.442926,0.41218,0.441944,0.53475,0.502384,0.527991,0.596371,0.561443,0.582055,0.267926,0.248678,0.29662,0.250737,0.23246,0.275459,0.239896,0.222962,0.260932,0.239571,0.218091,0.254651,0.240866,0.214832,0.250168,0.296974,0.26915,0.300301,0.464594,0.432911,0.456168,0.301984,0.284177,0.333338,0.38097,0.363602,0.404872,0.361243,0.343735,0.38079,0.30515,0.284113,0.326893,0.26013,0.238411,0.288102,0.266932,0.244244,0.290414,0.379788,0.351832,0.384169,0.217022,0.200706,0.245344,0.320936,0.303861,0.342028,0.377069,0.358318,0.389075,0.306514,0.283444,0.30877,0.189991,0.167347,0.187414,0.161199,0.138706,0.155087,0.31606,0.28942,0.298232,0.308471,0.292955,0.33352,0.302857,0.28715,0.321846,0.414188,0.396886,0.422096,0.611794,0.589695,0.605525,0.742633,0.720144,0.727592,0.834384,0.81102,0.814307,0.841341,0.813882,0.811862,cluster3
0.388699,0.359074,0.374606,0.272057,0.24534,0.277418,0.298814,0.278522,0.333672,0.269522,0.251132,0.316411,0.263613,0.245435,0.310827,0.151151,0.141378,0.168944,0.677706,0.669611,0.685756,0.365325,0.336873,0.35098,0.271182,0.246716,0.279506,0.293806,0.274937,0.329589,0.254754,0.238464,0.30453,0.254548,0.237464,0.304802,0.125635,0.118014,0.143811,0.700737,0.694617,0.708217,0.389345,0.361297,0.372374,0.271197,0.247305,0.277606,0.301024,0.282331,0.332905,0.257041,0.24165,0.303979,0.252026,0.235619,0.30231,0.11206,0.105297,0.129967,0.70099,0.695404,0.705521,0.433094,0.405328,0.41266,0.234984,0.210981,0.234235,0.320614,0.301494,0.345193,0.295573,0.279147,0.334138,0.220383,0.20296,0.263022,0.107816,0.10116,0.12214,0.740008,0.73476,0.740779,0.485607,0.457538,0.461452,0.237637,0.212704,0.231507,0.361695,0.342202,0.381053,0.351385,0.333802,0.382311,0.201988,0.182856,0.23508,0.141562,0.134426,0.151354,0.822193,0.81712,0.820433,0.450552,0.423268,0.429244,0.227328,0.203095,0.222945,0.316624,0.297308,0.33306,0.316021,0.297426,0.341817,0.197312,0.177514,0.226614,0.172638,0.164827,0.183387,0.743069,0.736828,0.740267,0.40801,0.383562,0.398645,0.25448,0.233338,0.263028,0.322847,0.304749,0.345621,0.312113,0.294223,0.341251,0.205848,0.186187,0.236612,0.191085,0.179327,0.204241,0.648481,0.638232,0.650768,cluster3
0.376821,0.32602,0.351598,0.363888,0.314501,0.339384,0.346719,0.29825,0.32207,0.329524,0.282579,0.307411,0.323829,0.275967,0.303151,0.319487,0.271186,0.300166,0.339618,0.282877,0.311129,0.366267,0.317562,0.345406,0.349737,0.304324,0.332286,0.332122,0.286735,0.314535,0.322271,0.27906,0.306647,0.316505,0.274386,0.301187,0.32364,0.279302,0.306614,0.356109,0.305461,0.331643,0.330177,0.287826,0.318611,0.324857,0.283865,0.314676,0.31793,0.276573,0.307545,0.316462,0.277039,0.308827,0.31871,0.28039,0.312304,0.331055,0.287998,0.319549,0.375028,0.326773,0.355715,0.309156,0.271641,0.303988,0.303167,0.266868,0.298166,0.301432,0.264549,0.295108,0.306445,0.270744,0.301272,0.314349,0.278342,0.309731,0.32532,0.282964,0.314957,0.361533,0.31442,0.345454,0.293888,0.262912,0.295567,0.296203,0.264691,0.294205,0.2969,0.263943,0.291892,0.306398,0.272139,0.298967,0.316769,0.279592,0.307255,0.322206,0.277918,0.307269,0.353106,0.304567,0.334061,0.311293,0.281806,0.316893,0.312831,0.282884,0.311345,0.314605,0.282862,0.308998,0.320175,0.286375,0.311579,0.328756,0.291939,0.317697,0.338485,0.293905,0.320994,0.372316,0.321489,0.349985,0.30999,0.28154,0.326067,0.318497,0.287763,0.325335,0.318098,0.285248,0.31478,0.325387,0.289523,0.316227,0.334413,0.295511,0.321217,0.348523,0.305388,0.33075,0.395277,0.344456,0.369015,cluster1
